TODO: add auto tick unit selection;LogAxis.java;jfreechart-1.0.3/experimental/org/jfree/experimental/chart/axis;75;Technical Debt
TODO: get the axis that the renderer maps to;XYPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;2881;Java Task
TODO: handle argument checking for primary axis location which;CategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;703;Technical Debt
TODO: handle argument checking for primary axis location which;CategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;703;Java Task
TODO: move to plot state;CombinedRangeCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;104;Technical Debt
TODO: move to plot state;CombinedRangeCategoryPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;104;Java Task
TODO: need to fetch this from localised resources;MultiplePiePlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;314;Technical Debt
TODO: need to fetch this from localised resources;MultiplePiePlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;314;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1821;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1834;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1845;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1858;Technical Debt
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1821;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1834;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1845;Java Task
TODO: to be implemented;ContourPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1858;Java Task
TODO: to be implemented.;ThermometerPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1455;Technical Debt
TODO: to be implemented.;ThermometerPlot.java;jfreechart-1.0.3/source/org/jfree/chart/plot;1455;Java Task
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;413;Technical Debt
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;424;Technical Debt
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;413;Java Task
TODO:  this attribute should be transferred to the renderer state.;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;424;Java Task
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;168;Technical Debt
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;172;Technical Debt
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;168;Java Task
TODO:  this needs to move into the renderer state;BarRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;172;Java Task
TODO: draw the interval marker with a 3D effect;BarRenderer3D.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;559;Technical Debt
TODO: draw the interval marker with a 3D effect;BarRenderer3D.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/category;559;Java Task
Note: It would be nice to pre-calculate this per series;CandlestickRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;588;Technical Debt
TODO:  the following hard-coded line needs generalising;XYDifferenceRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;832;Technical Debt
TODO:  the following hard-coded line needs generalising;XYDifferenceRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;832;Java Task
TODO: check threshold;StandardXYItemRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;752;Technical Debt
TODO: check threshold;StandardXYItemRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;752;Java Task
TODO: need to change the next line to take account of plot;AbstractXYItemRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;738;Technical Debt
TODO: need to change the next line to take account of plot;AbstractXYItemRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;738;Java Task
TODO: need to change the next line to take account of the plot;AbstractXYItemRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;771;Technical Debt
TODO: need to change the next line to take account of the plot;AbstractXYItemRenderer.java;jfreechart-1.0.3/source/org/jfree/chart/renderer/xy;771;Java Task
TODO: modify this so that we check for equality with any KeyedValue;DefaultKeyedValue.java;jfreechart-1.0.3/source/org/jfree/data;122;Technical Debt
TODO: modify this so that we check for equality with any KeyedValue;DefaultKeyedValue.java;jfreechart-1.0.3/source/org/jfree/data;122;Java Task
TODO: the following checks for null should be handled in a utility;DefaultKeyedValue.java;jfreechart-1.0.3/source/org/jfree/data;126;Technical Debt
TODO: the following checks for null should be handled in a utility;DefaultKeyedValue.java;jfreechart-1.0.3/source/org/jfree/data;126;Java Task
/ a kludge to make everything work when no rows returned;JDBCXYDataset.java;jfreechart-1.0.3/source/org/jfree/data/jdbc;361;Technical Debt
TODO: is this a good idea?;JDBCXYDataset.java;jfreechart-1.0.3/source/org/jfree/data/jdbc;407;Technical Debt
TODO: is this a good idea?;JDBCXYDataset.java;jfreechart-1.0.3/source/org/jfree/data/jdbc;415;Technical Debt
TODO: is this a good idea?;JDBCXYDataset.java;jfreechart-1.0.3/source/org/jfree/data/jdbc;407;Java Task
TODO: is this a good idea?;JDBCXYDataset.java;jfreechart-1.0.3/source/org/jfree/data/jdbc;415;Java Task
"* Returns a string representing the week (e.g. ""Week 9- 2002"").      *      * TODO: look at internationalisation.      *      * @return A string representing the week.";Week.java;jfreechart-1.0.3/source/org/jfree/data/time;396-402;Technical Debt
TODO: look at internationalisation.;Week.java;jfreechart-1.0.3/source/org/jfree/data/time;399;Java Task
I know it's bad to create object. better idea?;MatrixSeriesCollection.java;jfreechart-1.0.3/source/org/jfree/data/xy;160;Technical Debt
I know it's bad to create object. better idea?;MatrixSeriesCollection.java;jfreechart-1.0.3/source/org/jfree/data/xy;179;Technical Debt
TODO: by coding the event with some information about what changed;IntervalXYDelegate.java;jfreechart-1.0.3/source/org/jfree/data/xy;385;Technical Debt
TODO: by coding the event with some information about what changed;IntervalXYDelegate.java;jfreechart-1.0.3/source/org/jfree/data/xy;385;Java Task
XXX;XYSeriesCollection.java;jfreechart-1.0.3/source/org/jfree/data/xy;332;Java Task
FIXME cross hair does not work properly because a;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;564;Java Task
FIXME try to replace swing print stuff by swt;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;1328;Java Task
FIXME cross hair does not work properly because a;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;564;Technical Debt
FIXME try to replace swing print stuff by swt;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;1328;Technical Debt
TODO Auto-generated method stub;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;1490;Java Task
TODO private boolean fillZoomRectangle = false-;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;249;Technical Debt
TODO private boolean fillZoomRectangle = false-;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;249;Java Task
TODO private boolean horizontalAxisTrace = true-;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;255;Technical Debt
TODO private boolean horizontalAxisTrace = true-;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;255;Java Task
TODO private boolean verticalAxisTrace = true-;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;258;Technical Debt
TODO private boolean verticalAxisTrace = true-;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;258;Java Task
TODO replace getSize by getBounds ?;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;929;Technical Debt
TODO replace getSize by getBounds ?;ChartComposite.java;jfreechart-1.0.3/swt/org/jfree/experimental/chart/swt;929;Java Task
hack to ensure the newly created awt fonts will be rendered with the;SWTUtils.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;176;Technical Debt
hack to ensure the newly created swt fonts will be rendered with the;SWTUtils.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;106;Technical Debt
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;205;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;238;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;247;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;276;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;286;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;308;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;316;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;324;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;400;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;408;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;416;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;424;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;432;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;469;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;535;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;585;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;593;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;616;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;623;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;690;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;709;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;733;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;742;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;751;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;759;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;767;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;776;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;785;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;793;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;801;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;809;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;819;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;829;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;839;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;849;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;859;Java Task
TODO Auto-generated method stub;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;870;Java Task
TODO do we need this? gc.getBackground().dispose()-;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;543;Technical Debt
TODO do we need this? gc.getBackground().dispose()-;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;543;Java Task
TODO do we need this? gc.getFont().dispose()-;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;647;Technical Debt
TODO do we need this? gc.getFont().dispose()-;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;647;Java Task
TODO do we need this? gc.getForeground().dispose()-;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;608;Technical Debt
TODO do we need this? gc.getForeground().dispose()-;SWTGraphics2D.java;jfreechart-1.0.3/swt/org/jfree/experimental/swt;608;Java Task
These constants control test cycles in the validateXXXX methods.;SegmentedTimelineTests.java;jfreechart-1.0.3/tests/org/jfree/chart/axis/junit;74;Technical Debt
These constants control test cycles in the validateXXXX methods.;SegmentedTimelineTests.java;jfreechart-1.0.3/tests/org/jfree/chart/axis/junit;77;Technical Debt
These constants control test cycles in the validateXXXX methods.;SegmentedTimelineTests.java;jfreechart-1.0.3/tests/org/jfree/chart/axis/junit;80;Technical Debt
TODO: add serialization support for images;ImageTitleTests.java;jfreechart-1.0.3/tests/org/jfree/chart/title/junit;118;Technical Debt
TODO: add serialization support for images;ImageTitleTests.java;jfreechart-1.0.3/tests/org/jfree/chart/title/junit;118;Java Task
TODO: write all the tests that go here;LegendGraphicTests.java;jfreechart-1.0.3/tests/org/jfree/chart/title/junit;98;Technical Debt
TODO: write all the tests that go here;LegendGraphicTests.java;jfreechart-1.0.3/tests/org/jfree/chart/title/junit;98;Java Task
TODO: Check this result...;YearTests.java;jfreechart-1.0.3/tests/org/jfree/data/time/junit;285;Technical Debt
TODO: Check this result...;YearTests.java;jfreechart-1.0.3/tests/org/jfree/data/time/junit;335;Technical Debt
TODO: Check this result...;YearTests.java;jfreechart-1.0.3/tests/org/jfree/data/time/junit;285;Java Task
TODO: Check this result...;YearTests.java;jfreechart-1.0.3/tests/org/jfree/data/time/junit;335;Java Task
TODO: this must be wrong...;MillisecondTests.java;jfreechart-1.0.3/tests/org/jfree/data/time/junit;334;Technical Debt
TODO: this must be wrong...;MillisecondTests.java;jfreechart-1.0.3/tests/org/jfree/data/time/junit;334;Java Task
